timestamp,Affordable / Affordability,Biden,Congress / Congressional,DHS / Homeland,Election,Epic Fury,FBI,Home / Housing,Hormuz,ID / Identification,Illegal Alien,Iran,Navy,Nuclear,Save Act / Save America Act,Terrorist / Narcoterrorist,Border,Canada / Canadian,China,Credit,Crypto / Bitcoin,Epstein,Healthcare,Hezbollah,ICE / National Guard,Israel,Kristi / Noem,Radical Left,Schumer,Shutdown / Shut Down,Stock Market,Stupid Question,Supreme Court,Tariff,Tomahawk,Ukraine,World Cup
2026-03-10T16:22:00Z,55.00,60.00,77.61,,51.00,94.00,49.00,78.66,89.00,80.00,60.00,98.00,87.00,88.00,87.00,90.20,59.00,,41.00,20.00,5.00,12.04,20.05,,54.29,85.00,50.00,14.19,27.00,79.00,18.00,6.00,24.00,32.00,,52.30,7.59
2026-03-10T16:23:00Z,55.00,60.00,77.61,,51.00,94.00,49.00,78.66,89.00,80.00,60.00,99.00,87.00,88.00,85.00,91.00,59.00,,41.00,20.00,5.00,12.00,21.00,,53.00,84.03,48.52,14.19,27.00,79.00,17.75,5.00,22.00,32.00,85.00,52.60,7.59
2026-03-10T16:24:00Z,55.00,61.00,78.00,,50.32,94.00,49.20,78.66,89.00,80.00,60.00,99.00,89.00,88.00,73.81,91.00,58.35,,44.00,20.00,5.00,12.00,22.00,,53.00,84.00,49.50,15.00,27.00,79.00,18.00,5.00,22.00,32.00,49.00,50.72,9.00
2026-03-10T16:25:00Z,55.00,61.00,78.00,,50.71,95.00,48.87,78.66,89.00,80.00,60.00,98.00,89.00,88.00,74.00,91.00,59.82,,44.00,20.00,5.00,10.11,22.00,,53.00,84.00,49.69,15.00,27.00,79.00,18.00,5.59,22.00,32.00,39.96,50.00,9.00
2026-03-10T16:26:00Z,54.00,60.00,78.00,,51.03,94.00,47.54,78.66,88.00,79.66,60.00,98.00,89.00,88.00,74.03,90.00,58.00,52.00,43.73,20.00,5.00,12.00,19.90,,52.81,82.14,51.00,15.00,29.00,77.46,18.00,5.00,22.00,32.00,42.00,50.99,9.00
2026-03-10T16:27:00Z,55.30,60.00,79.00,79.00,53.00,94.00,45.49,78.66,91.00,81.00,60.23,98.00,87.00,88.00,77.48,90.00,59.00,52.00,45.00,24.44,5.00,12.00,19.90,29.16,52.81,83.00,49.00,15.00,29.00,77.46,18.00,5.01,22.00,32.00,43.24,50.00,9.00
2026-03-10T16:28:00Z,55.30,60.00,79.00,79.00,53.00,94.00,46.00,78.00,91.00,78.00,61.00,98.00,87.00,88.00,79.01,90.00,59.95,53.00,48.00,24.44,5.00,12.15,19.90,30.00,54.00,80.15,50.29,15.00,29.00,77.46,19.00,5.01,22.00,32.00,40.39,51.00,9.00
2026-03-10T16:29:00Z,55.30,60.00,78.00,79.00,52.04,92.00,46.85,78.00,88.40,80.00,61.00,98.00,86.69,89.00,77.00,91.00,60.00,53.00,45.93,28.00,5.00,12.15,20.00,30.00,54.00,79.66,48.65,15.00,29.00,77.46,19.00,5.01,22.00,32.00,40.39,50.00,9.44
2026-03-10T16:30:00Z,56.00,60.00,78.26,79.00,53.59,93.01,47.00,78.00,87.55,80.00,61.00,98.00,88.00,89.00,76.00,91.00,60.00,54.00,47.00,28.00,5.00,12.15,20.00,30.00,52.04,80.00,47.19,15.00,29.00,78.14,19.00,5.01,22.00,32.00,43.00,50.00,9.44
2026-03-10T16:31:00Z,56.00,60.97,78.26,79.00,53.00,93.01,46.32,78.12,87.55,78.00,60.00,98.00,88.00,89.00,74.55,91.00,59.00,54.00,44.26,27.45,5.00,11.59,20.00,30.00,52.04,80.00,48.21,15.00,27.00,78.14,18.47,5.00,22.00,31.00,43.00,49.23,10.00
2026-03-10T16:32:00Z,56.00,61.00,78.26,79.00,53.00,93.01,44.10,78.12,86.64,78.00,60.00,98.00,88.00,89.00,74.55,90.00,59.00,52.00,44.00,27.45,5.00,11.59,20.00,28.00,52.00,80.93,46.03,14.00,27.00,79.00,18.47,5.00,22.00,31.00,39.67,49.00,10.00
2026-03-10T16:33:00Z,56.00,61.00,79.00,79.00,53.69,93.01,44.06,78.00,89.00,80.00,60.00,98.00,88.00,89.00,77.00,90.00,59.00,51.00,44.00,27.45,5.00,11.59,20.00,28.00,52.00,80.93,46.03,14.00,27.00,79.00,18.47,5.00,22.00,31.00,42.67,49.00,10.00
2026-03-10T16:34:00Z,56.00,61.76,77.54,79.00,53.69,93.11,45.00,78.00,89.00,80.00,60.00,98.00,88.00,88.00,77.00,90.00,59.00,51.00,44.00,27.45,5.00,11.59,20.00,27.00,52.00,80.93,46.03,14.00,25.00,79.00,18.47,5.00,22.00,31.00,41.00,48.00,10.00
2026-03-10T16:35:00Z,56.00,61.76,78.65,79.00,53.69,93.00,45.09,78.00,89.00,80.00,60.00,98.00,88.00,88.00,77.00,90.00,60.00,51.00,44.00,27.45,5.00,11.59,20.00,28.00,52.00,81.00,46.03,14.00,25.00,79.00,18.43,5.00,21.00,31.00,41.00,48.00,10.00
2026-03-10T16:36:00Z,53.00,61.76,78.00,79.00,53.69,93.00,45.00,78.00,88.00,80.00,61.00,98.00,88.00,88.00,77.00,90.00,60.00,49.00,44.00,27.45,4.00,11.79,20.00,28.00,52.00,81.00,47.00,14.00,22.00,78.00,18.43,5.16,21.00,31.00,41.00,48.55,10.00
2026-03-10T16:37:00Z,53.00,61.76,77.20,78.00,55.00,93.00,45.00,78.19,89.00,80.00,61.00,98.00,84.85,88.00,77.00,90.00,60.00,49.00,44.00,27.45,4.00,11.79,20.00,27.38,49.59,81.00,46.62,14.00,22.00,78.00,18.43,5.58,21.00,31.00,41.00,48.55,10.00
2026-03-10T16:38:00Z,53.00,61.76,77.20,78.00,55.00,93.00,45.00,78.19,89.00,78.52,61.00,98.00,82.16,89.00,77.33,91.00,60.00,49.00,44.00,25.00,4.00,11.23,19.00,27.38,49.59,82.55,48.09,14.00,22.00,78.00,18.00,5.08,19.00,31.00,41.00,49.00,10.00
2026-03-10T16:39:00Z,53.00,61.76,77.20,78.00,56.00,93.00,45.00,78.19,89.00,78.52,61.00,98.00,82.16,89.00,78.00,91.00,60.00,47.00,44.00,25.00,4.84,12.00,19.00,28.39,51.00,82.55,49.00,14.00,25.56,78.00,18.00,5.00,19.00,31.00,41.00,49.00,9.32
2026-03-10T16:40:00Z,53.00,63.00,79.00,78.00,56.00,93.00,43.93,78.19,89.00,78.52,60.00,98.00,82.16,89.00,78.00,90.00,60.00,47.00,44.00,25.00,4.84,12.00,20.00,29.00,51.00,83.40,49.00,13.78,25.56,78.01,18.00,5.00,19.00,31.00,41.00,48.00,9.00
2026-03-10T16:41:00Z,53.00,63.00,79.00,78.00,56.00,93.00,43.93,78.19,89.00,78.52,60.00,98.00,82.16,89.00,78.00,90.00,60.00,47.00,44.00,26.00,4.84,12.00,20.00,29.00,51.00,83.40,49.00,13.78,26.58,78.01,18.00,5.00,21.65,31.00,37.00,47.40,8.41
2026-03-10T16:42:00Z,53.00,63.00,79.00,78.00,56.00,93.00,44.00,78.19,89.00,78.52,60.00,98.00,82.16,89.00,78.00,90.00,60.00,47.00,44.00,26.00,4.00,12.00,20.00,29.00,49.78,83.40,49.00,13.79,26.58,76.53,18.00,5.00,21.65,31.00,37.50,48.00,8.41
2026-03-10T16:43:00Z,53.00,63.00,79.00,78.00,56.00,91.80,44.00,78.19,89.00,78.00,61.00,98.00,82.16,89.00,78.00,90.00,60.00,47.00,44.00,26.00,4.00,12.00,20.00,29.00,49.50,83.40,49.00,14.39,26.58,76.53,18.79,5.00,21.65,31.00,37.00,47.00,8.41
2026-03-10T16:44:00Z,53.00,63.00,79.00,78.00,56.00,91.80,44.00,78.19,89.00,78.00,61.00,98.00,82.16,89.00,78.00,90.00,60.00,47.00,44.00,26.00,4.00,12.00,20.00,29.00,49.00,83.40,48.00,15.00,26.58,76.53,18.79,5.00,21.65,31.00,36.00,47.00,8.41
2026-03-10T16:45:00Z,53.00,63.00,79.00,78.00,54.82,90.95,44.00,78.19,89.00,80.00,62.00,98.00,81.00,89.00,78.00,90.00,60.00,47.00,43.00,26.00,4.00,12.00,20.00,29.00,49.00,83.00,47.00,15.00,26.58,77.00,18.70,5.00,21.65,31.00,36.00,47.00,8.41
2026-03-10T16:46:00Z,52.00,62.00,79.00,78.00,54.82,93.00,44.00,78.19,89.00,77.28,62.00,98.00,81.00,89.00,77.00,90.00,60.00,47.00,43.00,26.00,4.00,12.00,20.00,29.00,48.50,83.00,47.00,15.00,26.00,77.00,19.00,5.00,22.00,30.00,36.00,47.00,8.41
2026-03-10T16:47:00Z,50.00,62.00,79.00,78.00,54.82,93.00,44.00,78.00,89.00,77.28,62.83,98.00,78.50,89.00,77.00,90.00,59.00,47.00,43.00,26.00,4.00,12.00,20.00,29.00,48.67,83.00,47.00,15.00,26.00,77.00,19.00,5.00,22.00,31.00,37.00,48.00,8.41
2026-03-10T16:48:00Z,50.00,62.00,79.00,78.00,54.82,91.13,44.00,78.00,90.00,79.33,62.83,98.00,78.50,89.00,77.00,90.00,59.00,47.00,43.00,26.00,4.00,11.00,20.00,28.00,48.67,83.00,47.00,15.00,26.00,77.00,19.00,5.00,21.00,31.00,37.00,48.00,8.41
2026-03-10T16:49:00Z,51.92,62.00,79.00,80.00,54.82,91.13,44.00,78.00,90.00,79.33,62.83,98.00,78.50,89.00,77.00,90.00,59.00,47.00,43.00,26.00,4.00,11.00,20.00,28.00,48.00,83.00,48.00,15.00,26.00,73.16,19.00,5.00,21.00,31.00,37.00,47.00,8.41
2026-03-10T16:50:00Z,51.92,62.00,79.00,80.00,54.82,91.13,44.00,78.00,90.00,79.33,63.23,98.00,78.50,89.00,75.79,90.00,59.00,47.00,44.00,26.00,4.00,11.00,20.00,28.00,48.00,83.00,48.00,15.00,26.00,73.16,19.00,5.00,21.00,31.00,36.32,48.00,8.41
2026-03-10T16:51:00Z,51.85,62.00,79.00,80.00,54.82,91.13,44.00,78.00,90.00,79.33,63.23,98.00,80.50,89.00,75.79,91.00,59.00,47.00,44.00,26.00,4.00,11.00,19.00,28.00,47.00,83.00,48.00,15.00,26.00,73.16,19.00,4.85,21.00,31.00,36.00,48.00,8.41
2026-03-10T16:52:00Z,52.00,62.00,79.00,80.00,54.82,90.80,44.00,78.00,89.06,79.33,63.23,98.00,80.50,89.00,75.79,91.00,59.00,47.00,44.00,26.00,4.00,11.00,20.00,28.00,47.92,83.00,48.00,15.00,26.00,73.16,19.00,4.85,21.00,31.00,36.00,48.00,8.41
2026-03-10T16:53:00Z,52.00,62.00,79.00,80.00,54.82,90.24,44.00,78.00,89.06,79.33,63.00,98.00,80.50,89.00,75.79,91.00,59.00,47.00,44.00,26.00,4.00,11.00,20.00,28.00,47.92,83.00,48.00,16.00,26.00,73.16,18.00,5.00,21.00,31.00,36.00,48.00,8.41
2026-03-10T16:54:00Z,52.00,62.00,79.00,80.00,53.00,91.00,43.00,78.00,89.06,78.00,64.00,98.00,80.50,89.00,75.79,91.00,59.00,47.00,44.00,26.00,4.00,11.00,20.00,27.00,48.00,83.00,48.00,16.00,26.00,73.38,18.00,5.00,21.00,31.00,36.00,48.00,8.41
2026-03-10T16:55:00Z,52.00,62.00,79.00,80.00,52.00,90.93,43.00,78.00,89.06,78.00,64.00,98.00,80.50,89.00,78.00,91.00,60.00,47.00,44.00,26.00,4.00,10.00,20.00,27.00,48.00,83.00,48.00,16.00,26.00,73.38,17.52,5.01,21.00,31.00,35.57,48.00,8.41
2026-03-10T16:56:00Z,52.00,62.00,79.00,80.00,54.00,90.93,43.00,78.00,89.06,78.00,64.00,98.00,80.50,89.00,78.00,91.00,60.00,47.00,44.00,26.00,4.00,11.00,20.00,27.00,48.00,83.00,48.00,15.50,26.00,73.38,17.97,5.00,22.00,31.00,35.57,47.00,9.00
2026-03-10T16:57:00Z,52.00,62.00,79.00,80.00,54.00,90.12,43.00,78.00,89.00,78.00,63.00,98.00,80.50,89.00,78.00,91.00,60.00,47.00,44.00,26.00,4.00,11.93,20.00,27.00,48.00,83.00,48.00,15.50,26.00,73.38,17.97,5.00,22.00,31.00,36.00,47.00,9.00
2026-03-10T16:58:00Z,52.00,63.00,79.00,80.00,54.00,91.00,43.00,78.00,89.00,76.42,63.00,98.00,80.50,89.00,78.00,91.00,60.00,47.00,44.00,26.00,4.00,11.93,20.00,28.00,48.00,83.00,48.00,16.00,25.00,73.38,18.00,5.50,22.00,31.00,36.00,47.00,9.00
2026-03-10T16:59:00Z,52.00,63.00,79.00,80.00,54.00,91.00,43.00,78.90,89.00,76.42,63.00,98.00,80.50,89.00,78.00,91.00,60.00,36.00,44.00,26.00,4.00,12.00,20.00,28.00,46.55,83.00,48.00,16.00,25.00,75.61,18.00,5.00,21.00,31.00,36.00,47.00,9.00
2026-03-10T17:00:00Z,51.88,63.00,79.00,80.00,54.00,91.00,43.00,78.90,90.00,76.42,63.00,98.00,80.50,89.00,78.00,90.00,60.00,35.00,44.00,26.00,4.00,12.00,20.00,28.00,46.55,83.00,47.00,16.00,25.00,75.00,18.00,5.00,22.00,31.00,36.00,47.00,9.00
2026-03-10T17:01:00Z,50.00,63.00,78.00,80.00,53.00,92.00,43.00,78.90,90.00,76.42,63.00,99.00,80.50,89.00,78.00,90.00,60.00,35.65,44.00,26.00,4.00,12.00,18.00,28.00,46.55,83.00,47.00,16.00,25.00,75.00,18.00,4.00,22.00,31.00,36.00,48.00,6.17
2026-03-10T17:02:00Z,50.00,63.00,78.00,80.00,53.00,92.56,43.00,78.90,90.00,76.42,64.00,99.00,78.00,89.00,78.00,90.00,60.00,35.65,43.86,26.00,4.00,12.00,18.00,28.00,47.00,83.00,48.00,16.00,24.00,76.00,18.00,5.11,22.00,31.00,36.00,48.00,6.17
2026-03-10T17:03:00Z,51.00,63.00,78.00,80.00,53.00,92.00,43.00,78.90,89.00,76.42,64.00,99.00,78.00,89.00,78.00,91.00,60.00,35.65,43.86,25.00,4.40,12.00,17.00,28.00,47.00,83.00,48.00,16.00,24.58,74.27,18.00,5.11,20.00,30.72,36.00,45.23,6.17
2026-03-10T17:04:00Z,51.93,63.00,78.00,80.00,53.00,92.44,43.00,78.90,90.00,76.42,63.00,99.00,78.00,89.00,78.00,91.00,60.00,35.65,43.86,25.00,4.40,12.00,17.00,28.00,47.00,81.20,46.35,16.00,25.00,74.50,18.00,5.00,19.00,30.72,36.00,48.00,8.00
2026-03-10T17:05:00Z,51.93,63.00,78.00,80.00,53.00,93.93,43.00,78.90,90.00,76.42,63.00,99.00,81.00,89.00,77.00,91.00,60.00,35.65,44.00,26.00,4.75,12.00,17.00,29.00,47.00,83.00,46.35,16.00,25.00,74.50,18.00,5.80,19.00,30.43,36.00,48.00,8.00
2026-03-10T17:06:00Z,52.00,63.00,79.00,80.00,53.00,92.00,42.00,78.90,90.00,76.42,63.00,98.00,81.00,89.00,77.00,91.00,60.00,35.65,44.00,26.00,4.75,12.00,17.00,29.00,47.00,83.00,46.35,16.00,25.00,76.00,18.00,5.00,19.00,32.00,36.00,46.00,8.00
2026-03-10T17:07:00Z,52.00,63.00,79.00,78.00,54.00,91.42,42.00,78.90,91.00,76.42,63.00,98.00,81.00,89.00,78.29,91.00,60.00,35.65,44.00,26.00,5.32,12.00,17.00,29.00,47.00,83.00,45.00,16.00,25.00,76.00,18.00,5.00,19.00,32.00,36.00,46.00,8.00
2026-03-10T17:08:00Z,52.00,63.00,79.00,81.00,54.00,91.00,42.00,78.90,91.00,75.00,63.00,98.00,81.00,89.00,78.29,91.00,60.00,35.65,44.00,26.00,5.32,11.00,17.00,29.00,47.00,82.81,46.00,16.00,25.00,77.00,18.00,5.00,19.00,32.00,36.00,47.00,8.00
2026-03-10T17:09:00Z,52.00,63.00,79.00,81.00,54.00,91.00,42.00,78.90,91.00,73.00,63.00,98.00,81.47,89.00,78.29,91.00,60.00,35.65,44.00,26.00,6.00,11.00,17.00,29.00,47.00,84.00,46.00,16.00,26.00,77.00,18.00,5.00,19.00,32.00,36.00,47.00,8.00
2026-03-10T17:10:00Z,52.00,63.00,79.00,81.00,54.00,91.23,42.00,78.90,91.00,73.00,63.00,98.00,81.47,89.00,79.00,91.00,60.00,35.65,44.00,25.00,6.00,11.00,17.00,29.00,47.00,85.00,46.00,16.00,26.00,77.00,18.00,5.00,19.00,32.00,36.00,47.00,8.00
2026-03-10T17:11:00Z,52.00,63.00,79.00,81.00,54.00,91.23,42.00,78.90,91.00,73.00,63.00,98.00,81.47,89.00,81.17,91.00,60.00,35.65,44.00,25.00,6.00,11.00,17.00,29.00,47.00,85.00,45.00,16.00,26.00,77.00,18.00,5.08,19.00,31.00,36.00,47.00,8.00
2026-03-10T17:12:00Z,51.21,63.00,79.00,81.00,54.00,94.14,42.00,78.90,91.00,73.00,63.00,98.00,81.47,89.00,78.00,91.00,60.00,35.65,44.00,25.00,6.00,11.00,17.00,29.00,47.00,84.00,45.00,16.00,26.00,77.00,18.00,5.28,19.00,31.00,35.12,47.00,8.00
2026-03-10T17:13:00Z,51.21,63.00,79.00,82.00,54.00,93.00,42.00,78.00,91.00,73.00,63.00,98.00,80.00,89.00,78.00,91.00,60.00,31.00,44.00,25.00,5.00,11.00,17.00,27.00,47.00,85.00,44.33,16.00,26.00,77.00,18.00,5.00,19.00,31.00,35.12,46.00,8.00
2026-03-10T17:14:00Z,51.00,63.00,79.00,82.00,54.00,92.54,42.00,78.00,91.00,73.00,63.00,98.00,80.84,89.00,78.00,91.00,59.00,31.00,44.00,25.00,5.00,11.00,17.00,27.00,47.00,85.00,45.00,16.00,26.00,77.00,18.00,5.00,19.00,31.00,36.00,46.00,8.00
2026-03-10T17:15:00Z,50.64,62.00,78.00,82.93,54.00,92.00,42.00,78.00,91.00,73.00,64.00,98.00,84.00,89.00,78.00,91.00,59.00,30.00,44.00,25.00,5.00,11.00,17.00,27.00,47.00,85.00,45.00,16.00,26.00,77.00,18.00,5.62,18.00,31.00,36.00,47.00,6.00
2026-03-10T17:16:00Z,51.00,62.00,78.00,81.00,53.00,92.00,41.00,78.00,91.00,73.00,64.00,98.00,85.00,89.00,78.00,91.00,59.00,30.00,44.01,24.00,5.00,11.00,18.00,27.00,46.57,85.00,45.00,16.00,26.00,77.00,18.00,5.71,18.00,31.00,36.00,47.00,7.00
2026-03-10T17:17:00Z,51.00,62.00,78.00,85.00,53.00,92.00,40.74,78.00,90.26,73.00,64.00,98.00,85.00,89.00,78.00,91.00,59.00,30.00,46.00,24.00,5.00,11.00,18.00,27.00,46.57,85.00,45.43,16.00,26.00,77.00,18.00,5.71,18.00,31.00,36.00,47.00,7.00
2026-03-10T17:18:00Z,50.00,62.00,78.00,85.00,53.00,92.00,41.00,79.72,91.00,73.00,64.00,98.00,85.00,89.00,80.00,91.00,59.00,30.00,46.00,24.00,5.00,11.00,18.00,27.00,46.13,85.00,46.00,17.00,26.00,77.00,18.00,5.00,18.00,31.00,36.00,47.00,7.00
2026-03-10T17:19:00Z,51.00,62.00,78.00,84.00,53.00,93.56,40.89,79.72,92.26,73.00,64.00,98.00,85.00,89.11,80.00,91.09,59.00,30.00,46.00,23.00,2.27,11.00,18.00,26.00,46.13,85.00,46.00,17.00,26.00,77.00,18.00,5.00,18.00,31.00,36.00,45.74,7.00
2026-03-10T17:20:00Z,51.00,62.00,78.00,84.00,52.18,93.56,42.00,79.00,91.00,73.00,64.00,99.00,84.00,90.00,80.00,91.09,59.00,30.00,46.00,23.00,4.00,11.00,18.00,26.53,46.13,85.00,44.91,17.00,26.00,77.00,18.00,4.00,18.00,31.00,36.00,45.74,7.00
2026-03-10T17:21:00Z,51.00,63.00,78.00,84.00,52.18,93.00,42.00,79.00,91.00,73.00,64.00,99.00,84.00,91.00,80.42,91.09,59.00,30.00,46.00,23.00,4.00,11.00,17.39,22.00,46.13,85.00,44.91,17.00,24.54,77.00,18.00,4.94,18.00,30.00,36.00,47.00,6.00
2026-03-10T17:22:00Z,51.00,62.00,79.46,84.00,52.18,93.00,42.00,79.00,91.00,72.14,64.00,99.00,82.07,90.00,79.00,91.09,59.00,30.00,46.00,22.00,4.00,10.00,17.00,22.00,47.00,84.04,44.91,17.00,24.54,77.00,18.00,5.00,18.00,30.00,34.50,47.00,6.00
2026-03-10T17:23:00Z,51.00,62.00,79.46,83.00,52.18,92.96,42.00,79.00,91.00,72.14,64.00,99.00,83.00,90.00,79.00,91.09,59.00,30.00,45.80,20.00,4.00,11.00,17.00,22.00,47.00,84.04,44.91,17.00,24.54,77.00,18.00,5.26,18.00,31.00,36.00,47.00,6.00
2026-03-10T17:24:00Z,51.00,62.00,80.00,86.86,52.18,92.96,42.00,79.00,93.31,71.07,64.00,99.00,83.00,90.00,81.00,91.09,59.00,29.93,45.80,20.00,4.00,11.00,17.00,21.63,47.00,84.00,42.01,17.00,22.00,77.00,18.00,5.42,18.00,31.00,36.06,47.00,6.00
2026-03-10T17:25:00Z,51.36,62.00,80.00,87.12,52.18,93.95,42.45,79.00,91.00,42.00,63.92,99.00,84.00,90.00,80.00,91.83,59.00,29.93,46.00,18.00,4.47,11.00,17.00,22.00,47.00,84.00,42.85,17.00,23.00,77.00,18.00,5.42,18.00,31.00,37.00,46.44,6.00
2026-03-10T17:26:00Z,52.00,62.00,80.00,87.12,53.75,93.95,42.27,79.00,92.00,53.00,63.00,99.00,84.00,90.00,81.64,91.83,59.00,33.00,45.01,18.00,4.00,11.00,17.00,22.00,46.85,83.00,42.85,17.30,23.00,76.00,18.00,5.00,18.00,31.00,36.00,45.01,7.47
2026-03-10T17:27:00Z,53.00,63.00,80.00,87.12,53.00,92.00,43.00,79.00,92.00,53.00,63.00,99.00,84.00,90.00,81.64,91.83,59.00,33.00,45.01,18.00,4.00,11.00,17.00,22.00,47.00,83.00,43.00,18.00,23.00,76.00,17.00,5.00,18.00,31.00,37.00,45.01,7.47
2026-03-10T17:28:00Z,53.00,63.00,80.00,87.12,52.00,92.00,42.00,79.00,92.00,43.00,63.00,99.00,84.00,90.00,81.64,91.83,58.42,33.00,45.33,17.00,4.64,11.00,16.66,22.00,44.87,83.00,43.00,18.00,23.00,76.00,17.05,5.00,17.00,31.00,36.00,46.00,8.97
2026-03-10T17:29:00Z,53.00,63.00,80.00,87.00,52.97,92.00,42.00,80.00,91.00,43.00,63.00,99.00,84.00,89.32,85.45,91.83,58.42,33.07,46.00,18.00,5.00,11.00,16.66,22.00,44.87,83.00,41.36,16.04,23.00,76.00,16.81,5.00,17.00,31.00,36.00,47.00,10.00
2026-03-10T17:30:00Z,53.00,62.00,80.00,87.00,53.00,91.47,42.94,79.22,91.00,43.00,63.00,99.00,84.00,89.32,84.00,91.83,59.00,33.07,46.00,18.00,5.00,11.00,16.66,22.00,44.00,82.00,40.62,16.00,23.00,76.00,16.00,5.00,17.00,31.00,36.89,47.00,10.00
2026-03-10T17:31:00Z,54.00,62.00,80.00,87.00,51.00,91.47,43.00,79.22,91.00,51.91,63.00,99.00,85.87,89.32,84.00,91.83,59.00,33.07,46.00,18.00,5.00,10.38,16.66,22.00,44.00,82.00,40.62,16.00,23.00,76.43,16.10,5.44,17.00,31.00,37.00,47.00,9.00
2026-03-10T17:32:00Z,54.00,62.27,80.00,87.00,53.00,91.00,43.00,79.00,89.93,52.00,63.00,99.00,85.87,90.00,84.00,91.83,58.00,33.07,44.06,18.00,3.80,10.38,16.66,22.00,44.00,82.00,40.62,16.00,23.00,76.22,16.10,5.35,18.00,31.00,37.00,47.00,9.00
2026-03-10T17:33:00Z,54.00,62.00,80.00,87.00,53.00,91.00,43.00,79.00,89.93,63.00,64.00,99.00,85.87,90.00,85.00,91.83,58.00,34.00,45.00,18.00,3.80,10.38,16.66,26.00,44.00,82.00,38.35,16.00,22.12,77.00,17.00,5.00,18.00,30.87,37.00,46.00,9.00
2026-03-10T17:34:00Z,54.00,62.00,80.00,87.00,52.34,92.00,42.16,79.00,90.00,64.22,64.00,99.00,84.00,91.00,85.00,92.00,58.00,34.00,45.00,18.00,3.80,9.00,16.66,26.00,44.00,82.00,39.00,16.00,22.00,77.00,17.00,5.00,18.00,31.00,37.00,46.00,9.00
2026-03-10T17:35:00Z,54.00,62.00,80.00,87.00,53.00,92.00,42.00,79.00,90.00,63.76,64.00,99.00,84.00,91.00,85.00,92.00,58.00,34.00,45.00,18.00,3.80,9.00,16.66,26.00,44.00,82.00,38.00,16.00,22.00,77.00,17.00,5.00,18.00,31.00,35.49,46.00,9.00
2026-03-10T17:36:00Z,54.00,63.00,79.02,88.00,53.00,92.00,42.00,79.00,89.00,62.00,64.00,99.00,84.00,91.00,83.00,92.00,58.00,33.70,45.00,18.00,3.80,8.00,16.66,26.00,44.00,82.00,39.00,16.00,22.00,77.00,17.00,4.00,18.00,31.00,35.49,46.43,9.00
2026-03-10T17:37:00Z,53.82,62.00,79.02,87.00,53.00,92.00,41.03,79.00,89.00,62.00,64.00,99.00,87.00,91.00,88.00,92.00,56.94,35.50,45.00,18.00,5.00,8.00,16.66,26.00,44.00,81.19,40.00,16.00,23.00,77.00,17.00,4.78,18.00,31.02,35.49,47.00,9.00
2026-03-10T17:38:00Z,54.00,62.04,80.00,87.00,53.00,92.00,41.03,79.00,89.00,55.42,64.00,98.00,88.00,91.00,88.00,92.00,56.94,35.50,45.00,14.20,5.00,8.00,16.66,26.00,43.09,81.19,39.00,16.00,23.00,77.00,17.00,5.00,18.00,32.00,34.00,47.00,9.00
2026-03-10T17:39:00Z,57.73,62.04,80.00,88.00,53.00,92.00,41.00,79.16,90.00,50.00,64.00,98.00,88.00,91.00,88.00,92.82,57.00,35.00,45.00,14.20,5.00,8.00,16.66,26.00,43.00,81.17,39.03,15.25,23.00,77.00,17.00,5.00,18.00,30.00,33.03,47.00,9.00
2026-03-10T17:40:00Z,57.73,62.04,80.00,88.00,53.00,92.00,40.20,79.00,90.00,59.75,64.00,98.00,88.00,90.00,82.45,91.00,56.00,35.00,44.02,14.00,5.00,8.00,16.66,26.00,43.00,81.97,39.50,15.25,23.00,77.00,17.00,5.00,18.00,30.00,31.02,48.00,9.00
2026-03-10T17:41:00Z,59.00,62.37,80.00,88.00,50.25,93.31,41.00,79.26,89.97,59.75,64.00,98.00,88.00,90.00,82.45,91.00,56.00,35.00,44.02,13.53,5.00,8.00,16.66,24.00,41.15,81.97,40.00,15.00,23.00,77.00,17.00,5.00,18.00,30.00,30.61,46.00,9.00
2026-03-10T17:42:00Z,58.62,61.56,80.00,88.00,52.00,93.00,41.00,79.00,89.97,59.75,64.00,98.00,86.00,90.00,82.00,91.00,55.00,31.00,44.00,13.00,5.00,8.00,16.66,23.00,41.68,81.97,39.00,13.07,23.00,77.00,17.28,5.87,18.00,30.00,30.00,47.07,9.00
2026-03-10T17:43:00Z,58.62,62.00,80.00,88.00,51.98,93.00,41.00,79.00,89.97,64.86,65.00,98.91,86.00,90.00,88.00,91.00,55.00,31.00,45.30,12.00,5.00,8.00,17.00,24.00,41.85,81.97,40.00,15.00,23.73,77.00,17.28,5.14,18.00,30.00,28.53,47.07,9.00
2026-03-10T17:44:00Z,60.00,61.55,80.00,88.00,51.52,93.00,41.00,80.92,91.00,66.38,65.00,98.91,86.00,90.00,88.00,91.00,52.82,31.00,45.30,12.00,5.00,8.00,17.00,23.41,41.85,81.00,36.61,12.96,22.87,76.00,18.00,5.00,18.00,30.00,30.00,46.74,9.00
2026-03-10T17:45:00Z,58.00,61.55,80.00,88.00,51.52,92.20,41.00,79.00,91.00,66.38,65.00,98.91,86.00,90.00,86.00,91.00,55.00,31.00,45.30,10.83,5.00,8.00,17.00,22.64,41.93,82.00,37.00,12.96,22.87,77.00,17.53,5.00,17.00,30.00,30.00,48.00,9.00
